zcta,median_household_income,poverty_rate,unemployment_rate
82001,75362.0,4.9,62.0
82005,,,2.6
82007,58745.0,9.5,61.9
82009,103835.0,3.2,59.6
82050,,3.2,58.0
82051,,0.0,48.0
82052,,,
82053,115486.0,5.5,58.2
82054,52981.0,25.4,39.9
82055,110579.0,0.0,30.9
82058,,,44.4
82059,148750.0,0.0,58.5
82060,,33.7,92.2
82061,,,
82063,105208.0,0.0,40.3
82070,69095.0,6.6,67.4
82072,53863.0,7.8,66.8
82073,,0.0,100.0
82081,,0.0,100.0
82082,69347.0,9.3,54.3
82083,49000.0,30.9,63.0
82084,,23.1,24.0
82190,64674.0,,100.0
82201,64982.0,4.5,52.2
82210,68200.0,4.3,37.9
82212,48529.0,13.2,40.3
82213,71225.0,3.4,44.9
82214,77784.0,7.1,41.8
82215,137589.0,0.0,54.5
82217,,,45.6
82218,,0.0,61.5
82219,,0.0,43.8
82221,34563.0,3.7,58.8
82222,62742.0,26.3,67.4
82223,63194.0,0.0,68.3
82224,,,100.0
82225,68422.0,4.8,52.4
82227,31827.0,28.0,36.6
82229,,0.0,59.5
82240,60766.0,11.7,49.8
82242,,2.2,61.4
82243,,0.0,72.8
82244,83000.0,4.5,58.9
82301,62841.0,10.9,54.0
82310,,,
82321,70250.0,2.8,67.3
82322,40250.0,31.1,51.8
82323,73594.0,48.5,82.1
82324,58500.0,16.3,72.4
82325,74167.0,3.0,51.2
82327,75540.0,4.9,56.8
82329,,15.8,60.1
82331,95610.0,3.3,53.4
82332,,0.0,50.0
82334,75208.0,0.0,71.2
82335,,,
82336,57298.0,12.9,80.8
82401,65583.0,4.2,61.1
82410,68839.0,7.4,56.5
82411,103958.0,3.6,60.2
82412,64583.0,4.9,55.4
82414,77958.0,5.3,60.6
82420,77679.0,1.3,62.5
82421,42222.0,6.6,59.1
82422,,0.0,0.0
82423,,41.8,47.8
82426,67083.0,10.0,60.1
82428,,32.3,70.6
82430,35417.0,0.0,20.8
82431,60295.0,14.2,49.6
82432,44750.0,1.8,68.6
82433,44881.0,4.5,51.7
82434,,48.1,55.6
82435,67534.0,8.6,59.0
82440,,,64.8
82441,60069.0,0.0,67.9
82442,61300.0,8.6,53.2
82443,62767.0,7.0,54.9
82450,193964.0,0.0,93.3
82501,60449.0,8.5,60.8
82510,55000.0,15.2,50.8
82512,,0.0,49.6
82513,66332.0,3.0,48.9
82514,31667.0,31.5,38.8
82515,53000.0,5.8,57.7
82516,40208.0,5.4,33.5
82520,76959.0,7.5,55.3
82523,57188.0,11.7,50.1
82601,67642.0,6.4,64.0
82604,79118.0,6.5,62.0
82609,71010.0,8.5,64.7
82620,,0.0,72.0
82630,,,
82633,82412.0,8.6,64.2
82635,34886.0,0.0,72.8
82636,86638.0,0.0,69.7
82637,80038.0,4.7,60.5
82638,,0.0,50.0
82639,72112.0,2.8,63.5
82640,,0.0,88.6
82642,80000.0,33.3,100.0
82643,77800.0,2.4,56.2
82644,53750.0,10.5,52.1
82646,,,
82648,,0.0,100.0
82649,69375.0,8.5,51.5
82701,90922.0,9.1,56.0
82710,53603.0,0.0,34.8
82711,58623.0,0.0,66.4
82712,,0.0,63.2
82714,,0.0,19.9
82716,73155.0,6.3,63.5
82718,104458.0,6.2,69.5
82720,80170.0,7.5,66.9
82721,72865.0,3.4,57.2
82723,116429.0,0.0,72.0
82725,,56.3,18.8
82727,97972.0,0.0,58.1
82729,89306.0,2.3,69.3
82730,72159.0,12.9,61.6
82731,,0.0,59.6
82732,78355.0,11.0,56.4
82801,73213.0,6.1,61.7
82831,127500.0,0.0,81.7
82832,94375.0,0.0,63.2
82833,,0.0,34.8
82834,63395.0,10.2,55.3
82835,103750.0,7.9,77.3
82836,79375.0,0.0,61.7
82837,54531.0,37.5,69.2
82838,65815.0,0.0,48.1
82839,57708.0,13.5,65.6
82842,105859.0,0.0,45.7
82844,,,100.0
82845,,0.0,56.4
82901,69954.0,13.0,63.5
82922,,0.0,54.5
82923,,0.0,36.5
82925,,0.0,51.4
82929,,,100.0
82930,81042.0,5.0,64.2
82932,87632.0,0.0,72.5
82933,128819.0,20.4,72.7
82934,83375.0,4.8,56.8
82935,87993.0,4.3,61.4
82936,,0.0,61.8
82937,98000.0,5.4,58.5
82938,105323.0,0.0,33.5
82939,98171.0,6.9,51.2
82941,91429.0,2.9,72.4
82942,,,100.0
82943,,0.0,56.1
82944,,0.0,54.9
82945,68036.0,0.0,43.3
83001,124717.0,1.9,77.7
83011,,0.0,61.5
83012,,0.0,100.0
83013,140325.0,0.0,84.6
83014,140473.0,9.5,61.1
83025,106611.0,0.0,91.3
83101,76947.0,11.7,54.0
83110,86731.0,8.3,71.3
83111,131000.0,0.0,44.0
83112,158913.0,0.0,79.1
83113,75385.0,10.5,52.0
83114,85536.0,0.0,54.9
83115,,0.0,65.2
83116,67019.0,2.9,70.2
83118,69508.0,21.1,69.5
83119,,,0.0
83120,59200.0,0.0,87.8
83121,,,
83122,,0.0,50.9
83123,160250.0,0.0,76.2
83124,87500.0,0.0,48.8
83126,111172.0,24.6,84.6
83127,87743.0,4.1,50.9
83128,112476.0,14.0,70.2
83201,66357.0,9.0,63.5
83202,70423.0,6.5,60.4
83203,,,0.0
83204,57146.0,8.5,55.5
83209,19336.0,27.5,60.5
83210,74615.0,11.7,63.2
83211,65483.0,5.7,61.1
83212,,48.9,70.2
83213,43472.0,26.2,51.0
83214,80333.0,9.2,63.2
83215,41250.0,0.0,30.8
83217,74688.0,2.2,62.6
83218,78472.0,0.0,67.5
83220,78021.0,0.0,79.0
83221,75172.0,9.3,57.4
83223,79583.0,1.6,53.7
83226,36458.0,8.0,52.3
83227,,0.0,34.5
83228,73750.0,0.6,66.1
83232,86302.0,0.0,60.8
83233,,0.0,100.0
83234,81083.0,11.7,60.9
83235,,,0.0
83236,68214.0,2.0,58.5
83237,86053.0,1.8,69.2
83238,90491.0,0.0,60.2
83239,85000.0,8.7,61.1
83241,71298.0,6.7,61.3
83243,,0.0,25.0
83244,,12.0,67.7
83245,93005.0,2.9,53.6
83246,73125.0,0.0,41.8
83250,73555.0,5.8,47.6
83251,73482.0,5.1,37.9
83252,76328.0,8.4,62.2
83253,,0.0,89.8
83254,64839.0,3.5,54.0
83255,70714.0,5.3,47.6
83261,95000.0,0.8,56.3
83262,59900.0,6.1,64.9
83263,62500.0,8.3,60.0
83271,62250.0,5.9,53.1
83272,77614.0,10.3,48.7
83274,92669.0,6.1,64.0
83276,64750.0,9.8,59.5
83277,63654.0,0.0,48.5
83278,81602.0,0.0,68.3
83281,131213.0,0.0,98.6
83283,,30.8,58.6
83285,,0.0,55.0
83286,92500.0,2.0,75.8
83287,102059.0,0.0,52.2
83301,62647.0,8.0,63.2
83302,108281.0,0.0,68.6
83311,101167.0,0.0,65.2
83312,57155.0,0.0,81.7
83313,74575.0,2.0,64.7
83314,66771.0,10.0,64.8
83316,69593.0,8.0,56.7
83318,71282.0,8.3,63.6
83320,57813.0,6.1,64.6
83321,60000.0,15.3,53.6
83322,,,100.0
83323,60625.0,10.7,49.1
83324,70066.0,3.1,65.9
83325,76375.0,6.0,62.4
83327,66250.0,3.8,59.2
83328,70851.0,4.6,58.9
83330,60842.0,9.9,60.6
83332,64792.0,8.2,44.8
83333,99704.0,5.3,72.8
83334,64583.0,14.2,65.7
83335,61053.0,17.7,60.9
83336,71191.0,12.0,66.4
83337,,0.0,37.9
83338,72072.0,11.2,62.7
83340,93556.0,6.9,65.4
83341,99100.0,11.7,68.9
83342,56818.0,11.7,55.2
83344,65417.0,8.2,62.3
83346,70114.0,8.6,60.3
83347,79643.0,2.7,66.7
83348,,0.0,81.5
83349,70795.0,11.4,67.4
83350,61806.0,14.8,59.8
83352,70057.0,5.7,60.7
83353,126645.0,0.0,57.2
83354,,,100.0
83355,65764.0,5.2,65.4
83401,78497.0,6.6,63.9
83402,74517.0,9.8,65.3
83404,82103.0,6.1,56.5
83406,86991.0,3.6,59.8
83414,,0.0,63.9
83420,69286.0,5.5,62.0
83421,,0.0,41.2
83422,96530.0,5.9,75.3
83423,53472.0,8.6,59.2
83424,150714.0,0.0,78.3
83425,80833.0,5.6,55.7
83427,84009.0,13.1,67.2
83428,68750.0,1.8,31.0
83429,78565.0,0.4,39.1
83431,90833.0,4.3,58.0
83433,94250.0,0.0,41.7
83434,82731.0,3.2,53.1
83435,73750.0,22.0,52.2
83436,80000.0,8.5,58.5
83438,145714.0,12.0,40.3
83440,58159.0,12.9,63.4
83442,88260.0,7.7,64.9
83443,65590.0,4.3,73.0
83444,88438.0,9.8,76.3
83445,68012.0,11.5,53.9
83446,74688.0,0.0,91.7
83448,76000.0,10.1,56.8
83449,82368.0,8.7,62.8
83450,70046.0,7.1,61.1
83451,67946.0,16.8,63.9
83452,72083.0,19.7,58.3
83454,66607.0,0.0,55.6
83455,121964.0,3.0,76.8
83460,,,64.3
83462,,10.4,62.5
83463,58000.0,0.0,18.2
83464,40625.0,14.9,50.4
83465,64464.0,13.2,48.1
83466,,58.8,12.2
83467,53917.0,11.2,51.2
83468,85250.0,0.0,50.0
83469,,,44.0
83501,73629.0,8.0,58.2
83520,25688.0,5.9,23.4
83522,79688.0,8.7,48.1
83523,63036.0,8.6,54.3
83524,63333.0,17.5,54.3
83525,44857.0,0.0,16.9
83526,70357.0,0.0,60.1
83530,79477.0,11.3,57.0
83533,128750.0,0.0,42.9
83535,57647.0,0.6,54.4
83536,53707.0,9.2,42.9
83537,71917.0,11.1,47.0
83539,57885.0,6.6,34.9
83540,62963.0,11.8,49.2
83541,62569.0,7.9,47.2
83542,,0.0,43.2
83543,62679.0,9.6,52.4
83544,69458.0,8.6,45.4
83545,63750.0,14.2,42.0
83546,53594.0,15.6,37.8
83547,49479.0,0.0,42.3
83548,73750.0,25.0,62.1
83549,56488.0,6.1,38.4
83552,56172.0,11.9,32.9
83553,39191.0,3.7,50.9
83554,39128.0,5.8,36.7
83555,56250.0,8.6,38.0
83602,,,
83604,51810.0,2.1,47.8
83605,68427.0,9.8,60.3
83607,85399.0,7.9,60.8
83610,65625.0,6.3,40.5
83611,77411.0,1.6,46.7
83612,54810.0,15.5,34.7
83615,74732.0,0.0,61.7
83616,125203.0,6.2,55.3
83617,65291.0,8.7,53.8
83619,66267.0,9.2,57.2
83622,65625.0,2.9,47.1
83623,58145.0,18.2,50.6
83624,44583.0,10.6,65.7
83626,69531.0,8.4,60.3
83627,61250.0,3.5,53.6
83628,68854.0,5.8,58.9
83629,72500.0,7.4,49.4
83631,80714.0,1.3,52.6
83632,51583.0,24.2,55.9
83633,84394.0,6.2,45.9
83634,97171.0,5.4,55.5
83636,85761.0,0.0,58.7
83637,46944.0,20.7,20.7
83638,75217.0,7.7,46.9
83639,64042.0,5.9,49.6
83641,84730.0,7.8,63.2
83642,96909.0,4.4,69.5
83643,65208.0,16.7,11.0
83644,97293.0,7.1,62.0
83645,65417.0,6.7,49.8
83646,102861.0,3.6,65.0
83647,63760.0,6.9,48.8
83648,74196.0,1.8,19.5
83650,57396.0,1.7,57.1
83651,69914.0,7.8,63.5
83654,91750.0,9.7,54.7
83655,84542.0,4.4,60.3
83656,64750.0,7.2,62.3
83657,51183.0,0.0,28.8
83660,63653.0,13.3,58.0
83661,59351.0,9.0,54.3
83666,63125.0,0.0,3.3
83669,100091.0,5.0,57.3
83670,91685.0,3.2,70.5
83672,51045.0,11.8,45.1
83676,67176.0,11.0,64.4
83677,,0.0,0.0
83686,86518.0,5.8,61.9
83687,76682.0,7.6,65.3
83702,85733.0,4.4,67.0
83703,76910.0,7.2,65.3
83704,73390.0,5.1,63.5
83705,64731.0,10.4,66.7
83706,82893.0,8.0,61.7
83709,92786.0,4.7,64.4
83712,105574.0,3.7,65.1
83713,91295.0,5.3,66.2
83714,87651.0,5.9,58.9
83716,128822.0,3.6,64.2
83720,,,
83725,,,
83801,71108.0,9.9,48.1
83802,78906.0,0.0,55.7
83803,60818.0,0.0,47.2
83804,59302.0,6.3,39.4
83805,70083.0,8.7,53.1
83806,43125.0,14.5,41.9
83808,,32.4,27.1
83809,124615.0,0.0,58.4
83810,132344.0,7.9,42.2
83811,44930.0,7.5,38.4
83812,72500.0,0.0,27.3
83813,90156.0,0.0,55.8
83814,74782.0,6.3,54.7
83815,77864.0,3.7,59.8
83821,,0.0,40.2
83822,56490.0,2.0,51.4
83823,78345.0,2.6,57.3
83824,53036.0,26.4,49.4
83825,53125.0,0.0,31.2
83826,,0.0,42.9
83827,54327.0,15.8,47.0
83830,108182.0,0.0,34.9
83832,91250.0,6.3,63.9
83833,81568.0,8.2,51.5
83834,98594.0,0.0,47.6
83835,91316.0,4.8,54.8
83836,97083.0,2.6,56.9
83837,45885.0,12.3,51.2
83839,63889.0,0.0,46.1
83840,70833.0,13.5,63.6
83841,50789.0,0.0,38.2
83842,91429.0,0.0,34.5
83843,59444.0,13.1,61.3
83844,,0.0,35.9
83845,72695.0,11.6,35.2
83846,59844.0,8.1,54.1
83847,48859.0,35.7,39.2
83848,127313.0,0.0,45.7
83849,52639.0,8.3,63.9
83850,67574.0,5.0,59.6
83851,57356.0,13.1,57.1
83852,50385.0,7.0,57.3
83854,82742.0,7.3,61.3
83855,84423.0,8.4,56.6
83856,75285.0,3.8,45.9
83857,78185.0,0.0,44.2
83858,95380.0,4.9,62.3
83860,71563.0,8.2,47.5
83861,65508.0,7.1,55.1
83864,70496.0,7.2,52.8
83866,31711.0,0.0,16.1
83867,90074.0,0.0,41.6
83868,51270.0,11.2,60.0
83869,67099.0,8.9,56.5
83870,51250.0,2.2,29.2
83871,89750.0,1.6,55.4
83872,100242.0,8.7,68.9
83873,45852.0,17.1,41.4
83874,42500.0,0.0,36.8
83876,60729.0,9.2,49.7
84001,81094.0,2.5,70.2
84002,83125.0,15.7,59.5
84003,120330.0,4.3,67.1
84004,170500.0,5.5,56.6
84005,113437.0,2.7,72.6
84006,83000.0,0.7,60.7
84007,91042.0,0.0,69.5
84008,,,
84009,137922.0,2.8,71.6
84010,102445.0,5.2,65.6
84013,105000.0,8.2,72.2
84014,123130.0,2.2,63.6
84015,95519.0,6.9,67.6
84017,95900.0,7.5,68.9
84018,,0.0,74.4
84020,128910.0,4.5,66.4
84021,73819.0,14.9,56.7
84022,101667.0,0.0,78.9
84023,50833.0,0.0,71.0
84024,,0.0,47.0
84025,127338.0,5.0,63.2
84026,32321.0,19.5,35.0
84027,75556.0,0.0,49.0
84028,47083.0,0.0,62.1
84029,101365.0,4.2,70.5
84031,71111.0,0.0,40.6
84032,103440.0,3.6,69.1
84033,94038.0,0.0,68.1
84034,,25.0,39.2
84035,,0.0,57.7
84036,120769.0,3.3,70.0
84037,134375.0,3.4,65.5
84038,95714.0,4.2,63.5
84039,60893.0,5.1,50.0
84040,128365.0,3.7,66.0
84041,89604.0,9.0,71.5
84042,121275.0,5.4,61.4
84043,129852.0,3.6,72.2
84044,90346.0,7.5,66.7
84045,130331.0,4.4,70.1
84046,76250.0,5.2,44.2
84047,75954.0,6.3,72.7
84049,151343.0,0.7,61.9
84050,131170.0,1.4,65.2
84051,106719.0,0.0,62.7
84052,59167.0,20.1,44.3
84053,70000.0,0.0,50.2
84054,101860.0,5.2,69.2
84055,126071.0,8.7,65.0
84056,69352.0,0.8,26.0
84057,82780.0,6.5,68.6
84058,74553.0,8.7,71.5
84059,105271.0,5.2,80.9
84060,128295.0,2.7,66.7
84061,177500.0,8.7,65.2
84062,105649.0,3.3,65.9
84063,,31.7,39.7
84064,88487.0,5.0,64.6
84065,128192.0,1.6,70.4
84066,79494.0,8.4,58.7
84067,91115.0,3.7,69.5
84069,88269.0,3.8,49.3
84070,78991.0,6.6,71.2
84071,134179.0,0.0,68.9
84072,74911.0,8.8,53.0
84073,59313.0,12.7,50.3
84074,108341.0,2.6,69.9
84075,133286.0,3.3,74.3
84076,124375.0,8.2,52.3
84078,75113.0,9.1,58.9
84080,81307.0,2.8,54.6
84081,119970.0,1.7,75.7
84082,126875.0,3.4,75.3
84083,44173.0,28.3,66.0
84084,96056.0,5.9,69.2
84085,58250.0,0.0,32.2
84086,81328.0,0.0,70.6
84087,132774.0,3.8,72.4
84088,105142.0,6.3,71.4
84092,151500.0,3.5,61.7
84093,138556.0,3.5,63.1
84094,106732.0,3.8,70.4
84095,126968.0,1.9,66.5
84096,122881.0,4.5,74.1
84097,94194.0,3.6,62.8
84098,174119.0,2.4,66.7
84101,72735.0,7.2,75.0
84102,52199.0,6.3,69.4
84103,83916.0,4.1,73.0
84104,61425.0,12.2,66.5
84105,99562.0,3.0,75.9
84106,101551.0,4.4,73.3
84107,72108.0,7.8,70.1
84108,120854.0,2.4,65.2
84109,145034.0,2.3,66.8
84111,52952.0,14.6,70.9
84112,10296.0,36.4,58.0
84113,,,58.7
84114,,,
84115,65548.0,12.5,72.1
84116,66751.0,10.6,65.9
84117,87813.0,2.6,60.6
84118,90562.0,4.5,70.0
84119,71378.0,8.8,68.4
84120,94306.0,7.6,68.9
84121,115515.0,5.2,64.6
84123,81271.0,6.5,69.0
84124,120408.0,1.7,66.9
84128,110726.0,3.7,69.2
84129,95844.0,6.3,67.1
84138,,,
84150,,,0.0
84180,,,
84301,89583.0,1.7,60.6
84302,79706.0,5.1,61.7
84304,,,0.0
84305,64583.0,4.6,55.9
84306,121250.0,0.0,71.8
84307,80441.0,14.3,67.9
84308,83333.0,2.7,56.8
84309,100000.0,1.1,67.8
84310,130208.0,3.6,59.7
84311,77841.0,12.0,52.1
84312,83088.0,7.9,61.9
84313,,,
84314,87578.0,0.8,61.1
84315,109989.0,2.8,66.3
84316,88015.0,8.2,63.2
84317,130040.0,1.7,65.7
84318,113194.0,0.8,63.4
84319,89189.0,5.0,67.7
84320,103810.0,1.6,67.1
84321,69148.0,9.4,71.9
84322,,,
84324,142188.0,3.5,57.7
84325,116094.0,1.0,68.3
84326,91971.0,2.2,58.4
84327,77024.0,3.4,51.4
84328,113646.0,3.8,48.0
84329,,40.6,92.7
84330,86518.0,2.9,62.2
84331,65625.0,4.3,40.3
84332,117987.0,4.1,62.7
84333,108750.0,0.2,70.3
84334,,0.0,41.0
84335,97979.0,2.6,69.8
84336,89392.0,0.8,41.1
84337,81683.0,5.1,66.8
84338,95313.0,3.1,73.2
84339,112744.0,5.9,70.1
84340,108304.0,4.0,65.4
84341,69310.0,10.7,68.4
84401,80758.0,7.2,68.2
84403,88236.0,7.7,66.4
84404,85057.0,6.6,66.8
84405,84106.0,6.0,64.2
84408,,,31.6
84414,114833.0,3.2,66.9
84501,58617.0,11.7,53.8
84511,73218.0,10.1,62.3
84512,54375.0,19.9,39.4
84513,82958.0,4.2,51.2
84515,,,
84516,75250.0,0.0,52.6
84518,73594.0,1.3,58.2
84520,38482.0,9.7,43.8
84521,49583.0,0.0,50.3
84522,73125.0,17.9,58.7
84523,71212.0,7.3,48.4
84525,67155.0,11.2,66.9
84526,59850.0,14.1,53.1
84528,71053.0,7.1,59.8
84529,,0.0,73.2
84530,,0.0,32.6
84531,32200.0,29.3,52.3
84532,68444.0,5.2,66.9
84533,,,41.5
84534,47708.0,25.4,42.2
84535,75625.0,1.5,45.4
84536,35250.0,17.8,40.0
84537,90086.0,12.1,60.9
84539,36927.0,5.0,32.2
84540,,,
84542,61466.0,9.8,57.1
84601,67207.0,11.7,70.5
84602,,0.0,53.8
84604,75571.0,11.8,66.3
84606,52811.0,16.6,72.1
84620,88810.0,1.7,68.0
84621,,0.0,82.9
84622,77778.0,4.8,64.5
84623,,0.0,76.6
84624,75469.0,7.6,58.4
84626,,0.0,57.0
84627,72875.0,5.1,56.6
84628,69167.0,10.9,46.3
84629,65962.0,4.4,55.3
84630,75833.0,6.2,65.4
84631,67115.0,10.1,62.7
84632,72996.0,2.2,53.9
84633,95147.0,8.3,74.7
84634,72130.0,19.2,30.2
84635,82813.0,4.7,72.8
84636,72500.0,3.5,71.4
84637,80357.0,11.8,54.4
84638,95625.0,0.9,71.1
84639,83802.0,8.5,59.9
84640,54688.0,11.1,34.7
84642,66250.0,7.1,59.5
84643,69870.0,8.5,73.8
84644,48750.0,8.2,62.9
84645,111250.0,5.7,70.9
84646,64324.0,3.2,56.0
84647,65970.0,17.3,55.6
84648,106604.0,3.1,70.2
84649,73479.0,6.4,40.0
84651,96999.0,3.8,64.8
84652,83750.0,4.0,65.1
84653,112454.0,3.9,68.6
84654,64015.0,13.9,57.4
84655,100734.0,3.3,72.2
84656,75313.0,2.5,56.9
84657,79083.0,4.2,67.0
84660,104355.0,4.5,68.2
84662,73295.0,4.5,55.4
84663,90252.0,3.8,69.2
84664,132601.0,2.5,60.9
84665,,4.3,49.9
84667,71250.0,4.9,46.0
84701,73943.0,9.6,57.7
84710,,0.0,23.8
84711,81042.0,0.8,51.7
84712,41250.0,25.0,34.2
84713,77778.0,3.9,52.7
84714,58155.0,16.8,52.2
84715,76875.0,3.6,73.5
84716,52022.0,12.2,42.3
84718,31250.0,4.3,51.1
84719,75125.0,0.0,34.9
84720,67670.0,5.8,62.1
84721,67299.0,12.4,63.5
84722,115486.0,0.0,53.9
84723,75179.0,0.0,52.8
84724,49438.0,16.6,49.4
84725,95156.0,2.6,53.6
84726,67235.0,9.7,66.9
84728,,0.0,81.8
84729,50625.0,25.5,55.9
84730,89500.0,0.5,58.8
84731,,0.0,48.0
84732,,0.0,0.0
84733,130179.0,10.0,59.7
84734,38095.0,0.0,45.3
84735,50682.0,10.9,39.6
84736,49375.0,4.7,70.8
84737,75545.0,6.1,52.3
84738,77993.0,7.0,44.1
84739,85313.0,11.9,62.0
84740,56750.0,0.0,56.3
84741,85417.0,4.5,56.2
84742,138929.0,0.0,66.6
84743,43250.0,0.0,37.7
84744,76563.0,0.0,39.6
84745,68269.0,11.2,59.1
84746,93889.0,8.2,53.4
84747,96818.0,0.0,57.8
84749,,42.0,65.3
84750,28750.0,16.7,36.5
84751,81908.0,9.0,59.5
84752,74792.0,4.8,59.8
84753,,,
84754,72794.0,3.5,56.6
84755,68295.0,0.0,52.2
84756,85489.0,0.0,55.1
84757,85104.0,5.6,44.4
84758,84545.0,9.0,51.5
84759,74441.0,5.9,52.4
84760,42465.0,4.3,47.5
84761,51538.0,5.4,46.3
84762,65167.0,0.0,0.0
84763,54722.0,0.0,36.2
84764,57553.0,0.0,89.2
84765,96475.0,1.5,61.8
84766,,0.0,53.6
84767,63333.0,0.0,52.2
84770,70024.0,8.0,56.7
84772,,0.0,57.3
84773,123164.0,0.0,56.1
84774,97813.0,3.3,58.7
84775,102188.0,0.5,39.6
84776,72031.0,2.0,58.0
84779,68750.0,5.2,39.6
84780,91963.0,6.0,58.4
84781,104286.0,0.0,44.5
84782,75625.0,13.1,31.1
84783,,8.5,32.4
84784,78523.0,23.7,63.0
84790,91054.0,5.8,56.1
85003,60461.0,22.0,52.7
85004,73750.0,4.8,63.8
85006,58248.0,16.6,65.6
85007,63616.0,14.4,63.6
85008,66353.0,15.6,71.0
85009,52054.0,23.6,52.6
85012,86620.0,5.5,62.5
85013,71966.0,2.2,71.1
85014,66731.0,7.3,69.5
85015,54874.0,16.8,66.7
85016,87850.0,7.2,70.9
85017,58346.0,22.8,57.5
85018,93885.0,3.5,68.8
85019,68528.0,17.6,62.4
85020,83735.0,6.8,64.4
85021,59768.0,13.3,62.0
85022,69927.0,8.7,66.4
85023,77369.0,3.3,65.7
85024,106724.0,3.5,73.6
85026,,,
85027,76605.0,9.7,67.3
85028,125054.0,3.1,61.1
85029,64556.0,13.6,62.4
85031,70412.0,14.5,61.4
85032,78643.0,7.3,65.5
85033,64144.0,16.0,61.5
85034,63559.0,26.6,63.3
85035,60440.0,18.3,62.9
85037,84016.0,8.4,68.6
85040,60727.0,20.6,61.1
85041,75301.0,13.9,60.0
85042,88717.0,11.5,65.4
85043,78257.0,12.7,65.5
85044,96820.0,6.1,64.7
85045,153583.0,1.2,70.5
85048,122833.0,2.8,66.7
85050,139836.0,2.6,69.1
85051,69189.0,10.4,60.9
85053,70011.0,8.7,63.7
85054,91507.0,8.4,69.0
85083,149087.0,0.9,62.7
85085,128984.0,3.6,71.2
85086,121676.0,4.5,61.3
85087,138566.0,1.5,60.7
85118,86393.0,3.0,32.2
85119,71585.0,5.7,47.4
85120,57786.0,7.9,42.1
85121,31173.0,48.0,41.4
85122,68443.0,9.5,54.9
85123,69137.0,8.5,50.0
85128,65477.0,18.8,52.3
85131,56576.0,18.1,29.3
85132,79000.0,7.3,36.3
85135,29722.0,11.3,29.1
85137,57946.0,9.4,46.1
85138,95867.0,4.3,61.2
85139,86894.0,10.4,56.6
85140,101477.0,5.0,62.3
85141,71346.0,20.8,38.6
85142,129367.0,4.1,66.6
85143,93707.0,5.8,62.2
85145,80357.0,3.7,59.7
85147,48517.0,27.3,34.5
85172,71806.0,2.3,60.4
85173,46128.0,5.0,44.3
85191,,,100.0
85192,59922.0,26.4,51.5
85193,57930.0,20.9,45.1
85194,82935.0,10.1,40.6
85201,67294.0,13.8,67.7
85202,71619.0,10.5,70.1
85203,73578.0,10.6,63.4
85204,72216.0,11.0,66.2
85205,73283.0,5.9,52.0
85206,75607.0,3.9,50.4
85207,108699.0,5.9,59.2
85208,69390.0,4.6,52.2
85209,84432.0,4.6,53.1
85210,61957.0,12.1,67.3
85212,125902.0,2.3,67.1
85213,103969.0,5.0,57.9
85215,98831.0,3.6,55.8
85224,94516.0,3.9,70.2
85225,88676.0,10.4,69.4
85226,114817.0,5.3,70.8
85233,111160.0,6.0,68.5
85234,121102.0,3.4,69.5
85236,,,
85248,94495.0,4.8,45.4
85249,153633.0,3.6,63.2
85250,95761.0,4.3,62.8
85251,92851.0,5.7,68.1
85253,184979.0,3.8,54.2
85254,123203.0,2.2,63.7
85255,140616.0,4.7,52.1
85256,44844.0,23.3,50.4
85257,86962.0,3.5,66.4
85258,114111.0,7.0,53.4
85259,137895.0,4.3,55.8
85260,97177.0,3.5,64.9
85262,177790.0,4.7,45.0
85263,145053.0,5.9,31.8
85264,60729.0,17.6,43.8
85266,151923.0,4.4,39.6
85268,112795.0,4.5,47.7
85281,64538.0,12.1,66.5
85282,79036.0,7.1,70.5
85283,84568.0,9.4,68.7
85284,156146.0,1.5,62.3
85286,121758.0,4.9,69.6
85295,118467.0,2.2,75.1
85296,118982.0,3.1,71.0
85297,130755.0,5.0,67.4
85298,156425.0,2.8,64.1
85301,53827.0,20.8,58.7
85302,65132.0,12.0,60.4
85303,80650.0,12.9,64.1
85304,86927.0,6.3,59.8
85305,88167.0,7.4,69.7
85306,84779.0,6.3,61.7
85307,82888.0,5.2,67.5
85308,95247.0,5.3,63.6
85309,,,5.9
85310,122137.0,3.4,64.4
85320,47731.0,0.0,30.3
85321,53180.0,11.8,36.7
85322,75417.0,0.0,53.8
85323,83120.0,12.1,65.5
85324,47465.0,5.3,41.9
85325,47691.0,2.3,23.0
85326,89876.0,7.1,56.4
85328,,,24.1
85329,36399.0,23.9,47.4
85331,129083.0,4.6,61.0
85332,56165.0,8.0,19.3
85333,39722.0,23.6,47.6
85334,39143.0,73.0,46.2
85335,78050.0,10.3,64.0
85336,49152.0,21.6,54.9
85337,55365.0,3.1,52.3
85338,101744.0,4.1,63.7
85339,110602.0,5.6,64.0
85340,122323.0,7.0,62.2
85341,,100.0,58.3
85342,55917.0,8.0,44.4
85343,,,0.0
85344,54583.0,14.5,50.2
85345,67380.0,9.8,59.1
85346,44028.0,14.0,16.2
85347,,46.1,60.3
85348,63618.0,3.4,25.5
85349,60330.0,20.1,40.4
85350,74025.0,13.4,55.1
85351,53725.0,4.7,19.5
85352,40119.0,17.6,73.4
85353,94154.0,7.4,67.9
85354,64203.0,6.6,49.6
85355,123055.0,5.5,66.7
85356,71285.0,4.4,36.3
85357,46830.0,0.0,56.4
85360,,11.5,23.8
85361,77361.0,4.7,61.3
